adAuthorization,adLabelVersion,author_avatarLarger,author_avatarMedium,author_avatarThumb,author_commentSetting,author_downloadSetting,author_duetSetting,author_ftc,author_id,author_isADVirtual,author_nickname,author_openFavorite,author_privateAccount,author_relation,author_secUid,author_secret,author_signature,author_stitchSetting,author_ttSeller,author_uniqueId,author_verified,authorStats_diggCount,authorStats_followerCount,authorStats_followingCount,authorStats_heart,authorStats_heartCount,authorStats_videoCount,createTime,desc,digged,duetDisplay,duetEnabled,forFriend,id,isAd,itemCommentStatus,itemMute,music_album,music_authorName,music_coverLarge,music_coverMedium,music_coverThumb,music_duration,music_id,music_original,music_playUrl,music_title,officalItem,originalItem,privateItem,secret,shareEnabled,showNotPass,stats_commentCount,stats_diggCount,stats_playCount,stats_shareCount,stitchDisplay,stitchEnabled,video_bitrate,video_bitrateInfo,video_codecType,video_cover,video_definition,video_downloadAddr,video_duration,video_dynamicCover,video_encodeUserTag,video_encodedType,video_format,video_height,video_id,video_originCover,video_playAddr,video_ratio,video_reflowCover,video_shareCover,video_videoQuality,video_volumeInfo,video_width,video_zoomCover,vl1,video_subtitleInfos,effectStickers
False,0,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/794fc551de43f8f5e82e04ee7d835cc7.jpeg?x-expires=1664478000&x-signature=Ycy1wmIqN%2BeIV6G98z2ZWXXnHX0%3D,https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/794fc551de43f8f5e82e04ee7d835cc7.jpeg?x-expires=1664478000&x-signature=y5EaCPNhGKM%2BNIW5SosvaCFB%2Faw%3D,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/794fc551de43f8f5e82e04ee7d835cc7.jpeg?x-expires=1664478000&x-signature=lW2JMHcDppRSg7qhlQ97ZrzzCfY%3D,0,0,0,False,6816613269492728838,False,Nas Daily,False,False,0,MS4wLjABAAAAkUgjcdy_mFbl94i9qLLwclZ5gyVgUDDMHMxSVYhqIjAZJPiG52mCA-Q7FhSM0PDd,False,"Nas means People. 

We show you amazing people 
in just 1 minute
every day!",0,False,nasdaily,True,64,4800000,3,83700000,83700000,599,1622805400,Singapore’s Trash Journey #nasdaily #1minute #people #travel #singapore,False,0,False,False,6969896113600072961,False,0,False,,Nas Daily,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/794fc551de43f8f5e82e04ee7d835cc7.jpeg?x-expires=1664478000&x-signature=Ycy1wmIqN%2BeIV6G98z2ZWXXnHX0%3D,https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/794fc551de43f8f5e82e04ee7d835cc7.jpeg?x-expires=1664478000&x-signature=y5EaCPNhGKM%2BNIW5SosvaCFB%2Faw%3D,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/794fc551de43f8f5e82e04ee7d835cc7.jpeg?x-expires=1664478000&x-signature=lW2JMHcDppRSg7qhlQ97ZrzzCfY%3D,59,6969896103244548866,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6969896095216388865.mp3,original sound - Nas Daily,False,False,False,False,True,False,31700,4000000,23300000,112300,0,False,1553867,"[{'Bitrate': 1553867, 'CodecType': 'h264', 'GearName': 'normal_720_0', 'PlayAddr': {'DataSize': 11568545, 'FileCs': 'c:0-50736-76cc', 'FileHash': '58b3867ba1539aa087c277c07a6e3776', 'Uri': 'v07025g50000c2t0n35r281453ov4deg', 'UrlKey': 'v07025g50000c2t0n35r281453ov4deg_h264_720p_1553867', 'UrlList': ['https://v16m-webapp.tiktokcdn-us.com/210b763b81a2e20270abf9615695e4e6/6333a8c5/video/tos/alisg/tos-alisg-pve-0037/1d72dfbd6b5643f6b2206c675cd91fb6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3034&bt=1517&cs=0&ds=3&ft=ebtHKH.EMyq8ZJT-Ehe2NMM7fl7Gb&mime_type=video_mp4&qs=0&rc=NTlmO2lpaDQ5OjxnNTRoNUBpamd5Njc7dTYzNTMzODgzM0AvLy8wLTM2XzYxYy01Mi4yYSNiMWwyLi8ya3FgLS1kLzRzcw%3D%3D&l=20220927195106835234F28D60C80D61A7', 'https://v16m-webapp.tiktokcdn-us.com/210b763b81a2e20270abf9615695e4e6/6333a8c5/video/tos/alisg/tos-alisg-pve-0037/1d72dfbd6b5643f6b2206c675cd91fb6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3034&bt=1517&cs=0&ds=3&ft=ebtHKH.EMyq8ZJT-Ehe2NMM7fl7Gb&mime_type=video_mp4&qs=0&rc=NTlmO2lpaDQ5OjxnNTRoNUBpamd5Njc7dTYzNTMzODgzM0AvLy8wLTM2XzYxYy01Mi4yYSNiMWwyLi8ya3FgLS1kLzRzcw%3D%3D&l=20220927195106835234F28D60C80D61A7']}, 'QualityType': 10}]",h264,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/1bf299cc43844e11ac752c7408debccf_1622805404~tplv-dmt-logom:tos-alisg-pv-0037/a4097d0e7d0a42c4aba83c1ef7bf6ebb.image?x-expires=1664326800&x-signature=7pXzNjqm8Q3vjGhzAk2a%2BU6hRvU%3D,720p,https://v16m-webapp.tiktokcdn-us.com/210b763b81a2e20270abf9615695e4e6/6333a8c5/video/tos/alisg/tos-alisg-pve-0037/1d72dfbd6b5643f6b2206c675cd91fb6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3034&bt=1517&cs=0&ds=3&ft=ebtHKH.EMyq8ZJT-Ehe2NMM7fl7Gb&mime_type=video_mp4&qs=0&rc=NTlmO2lpaDQ5OjxnNTRoNUBpamd5Njc7dTYzNTMzODgzM0AvLy8wLTM2XzYxYy01Mi4yYSNiMWwyLi8ya3FgLS1kLzRzcw%3D%3D&l=20220927195106835234F28D60C80D61A7,59,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/fdb2941d591245a6b7aaf74610034d03_1622805403?x-expires=1664326800&x-signature=9MkzjUViMdjBITOxchwz8rb%2FP3A%3D,,normal,mp4,1024,6969896113600072961,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ee1d6215c49d4915b0ce2f581df8b513_1622805402?x-expires=1664326800&x-signature=gDwKhe6IOxveRpVcfSa2zooPGG8%3D,https://v16m-webapp.tiktokcdn-us.com/210b763b81a2e20270abf9615695e4e6/6333a8c5/video/tos/alisg/tos-alisg-pve-0037/1d72dfbd6b5643f6b2206c675cd91fb6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=3034&bt=1517&cs=0&ds=3&ft=ebtHKH.EMyq8ZJT-Ehe2NMM7fl7Gb&mime_type=video_mp4&qs=0&rc=NTlmO2lpaDQ5OjxnNTRoNUBpamd5Njc7dTYzNTMzODgzM0AvLy8wLTM2XzYxYy01Mi4yYSNiMWwyLi8ya3FgLS1kLzRzcw%3D%3D&l=20220927195106835234F28D60C80D61A7,720p,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/1bf299cc43844e11ac752c7408debccf_1622805404?x-expires=1664326800&x-signature=qPRC%2BGmXXYEJMbG8%2BU6RSdogi1s%3D,"['', 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ee1d6215c49d4915b0ce2f581df8b513_1622805402~tplv-tiktok-play.jpeg?x-expires=1664910000&x-signature=%2B8KcF%2FJWM8e3WEvHXEXKficY80Q%3D', 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ee1d6215c49d4915b0ce2f581df8b513_1622805402~tplv-tiktokx-share-play.jpeg?x-expires=1664910000&x-signature=kokfS3KYVuUGBimV596IfPZOoJs%3D']",normal,"{'Loudness': -13.2, 'Peak': 1}",576,"{'240': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/1bf299cc43844e11ac752c7408debccf_1622805404~tplv-dmt-logom:tos-alisg-pv-0037/a4097d0e7d0a42c4aba83c1ef7bf6ebb.image?x-expires=1664326800&x-signature=7pXzNjqm8Q3vjGhzAk2a%2BU6hRvU%3D', '480': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/1bf299cc43844e11ac752c7408debccf_1622805404~tplv-dmt-logom:tos-alisg-pv-0037/a4097d0e7d0a42c4aba83c1ef7bf6ebb.image?x-expires=1664326800&x-signature=7pXzNjqm8Q3vjGhzAk2a%2BU6hRvU%3D', '720': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/1bf299cc43844e11ac752c7408debccf_1622805404~tplv-dmt-logom:tos-alisg-pv-0037/a4097d0e7d0a42c4aba83c1ef7bf6ebb.image?x-expires=1664326800&x-signature=7pXzNjqm8Q3vjGhzAk2a%2BU6hRvU%3D', '960': 'https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/1bf299cc43844e11ac752c7408debccf_1622805404~tplv-dmt-logom:tos-alisg-pv-0037/a4097d0e7d0a42c4aba83c1ef7bf6ebb.image?x-expires=1664326800&x-signature=7pXzNjqm8Q3vjGhzAk2a%2BU6hRvU%3D'}",False,,
